t,p,v,a,theta
24.6715362486898,0.0787164415081128,-0.0740993403887139,0.0339792477306715,584.711095064686
24.6744225981984,0.0785026171754951,-0.0741162223916466,0.00743332070643729,584.768983749439
24.6779271610914,0.0782428684544,-0.0741785194412539,0.0171925946707512,584.839259962206
24.6818949530377,0.0779486220619403,-0.0743063784289472,0.0858234249599057,584.91880964109
24.6855059927398,0.0776806386720408,-0.0744332131687366,0.158997818977143,584.991203977803
24.6884308161846,0.0774632913903395,-0.0743881563559293,0.0706750023805501,585.049880878962
24.6911482491523,0.077261267780616,-0.0743717708350882,0.0142238765638519,585.104390241339
24.6943163332179,0.0770256631164468,-0.0744118433282267,0.00774293585369502,585.167923255404
24.6981563515037,0.0767399329446978,-0.0745027212497665,0.0424276424966634,585.244919826604
24.7020644654542,0.07644898455427,-0.0746648841543298,0.147660760415714,585.323262974727
24.7052969632835,0.076208058379565,-0.0746911821444163,0.127097020016332,585.388091520433
24.7080100524515,0.076005651492611,-0.0746364494796486,0.0331908781154249,585.442523804966
24.7108768780385,0.0757917325244434,-0.0746511800150205,0.00665980639847806,585.5000209098
24.7144122472058,0.0755278084607449,-0.0747126990468632,0.0174918357616475,585.570914627474
24.7184331776114,0.0752274828807016,-0.074846756684578,0.094164615172784,585.651527893757
24.7213195363798,0.075011643193841,-0.0748290378687921,0.0354525530484166,585.709425335291
24.7242058951483,0.0747957170868891,-0.0748430257309165,0.00859265396451809,585.767314219527
24.7277104621204,0.0745334274670949,-0.0749022998700916,0.0184661134674322,585.837590508943
24.7316782543851,0.0742363185896818,-0.0750274030953228,0.0878985439908578,585.917140158057
24.7352892981545,0.0739657421918414,-0.0751518446684202,0.161921812149175,585.989534537508
24.7382141303377,0.0737463011160384,-0.0751031294438124,0.0725677746289803,586.04821166031
24.7409315715478,0.0735423393576972,-0.0750836433134695,0.0154597104346459,586.102721217991
24.7440996600572,0.0733044845918791,-0.0751207874376669,0.00890308892306538,586.166254324637
24.7479396808198,0.0730160399113765,-0.0752086016462259,0.0439866268661407,586.243250926843
24.7518478002935,0.0727223431018324,-0.0753684401164293,0.150424818589169,586.321594128777
24.7550803074316,0.0724791524727648,-0.0753915768682482,0.129621453275129,586.386422871725
24.7577934045223,0.0722748514019061,-0.0753333148788229,0.0346397368421559,586.440855366157
24.7606602335568,0.072058939356523,-0.0753451458264579,0.00780527150952408,586.498352554663
24.7641956044277,0.0717925683695038,-0.0754035813896975,0.0187594925064745,586.569246300579
24.7682165404341,0.0714894740225682,-0.0755348523226471,0.0962968606737552,586.649859636897
24.7711029079948,0.0712716542316399,-0.075513847082602,0.0369209805936324,586.70775728694
24.7739892755554,0.0710537559533795,-0.0755249065611145,0.00975818945324714,586.765646362342
24.7774938465389,0.0707890829269684,-0.0755810988800274,0.019741599379069,586.83592272667
24.7814616399543,0.0704892900174219,-0.0757033557910281,0.0899465054195823,586.915472360003
24.7850726889525,0.0702162831907958,-0.0758253178458429,0.16478777465972,586.987866802555
24.7879975303379,0.0699948802423852,-0.0757729367926181,0.0744397337371083,587.046544159801
24.7907149795445,0.0697891030599292,-0.0757503325358504,0.0166984621524142,587.101053910105
24.7938830720277,0.0695491414063838,-0.0757845031374851,0.0100687919319336,587.164587100171
24.7977230950129,0.0692581559705399,-0.0758691813208315,0.0455363512811986,587.24158372693
24.8016312198305,0.068961887763098,-0.0760265925802769,0.153134917233253,587.319926974943
